ano,nome_regiao,sigla_uf,nome_uf,nome_municipio,va_agropecuaria,va_industria,va_servicos,va_varios,va_total,impostos,pib,pib_per_capita
2019,Nordeste,PI,Piauí,Campo Maior,18593,39640,276949,234956,570138,63938,634076,13539
2019,Nordeste,PI,Piauí,Canavieira,4408,1171,5819,21860,33257,1202,34459,8724
2019,Nordeste,PI,Piauí,Canto do Buriti,19924,10364,85272,101072,216633,17789,234422,11064
2019,Nordeste,PI,Piauí,Capitão de Campos,2995,3251,26978,55468,88692,5061,93753,8212
2019,Nordeste,PI,Piauí,Capitão Gervásio Oliveira,2987,819,7438,21210,32454,2299,34753,8476
2019,Nordeste,PI,Piauí,Caracol,2655,2668,20810,54763,80896,4024,84920,7779
2019,Nordeste,PI,Piauí,Caraúbas do Piauí,5528,1367,10477,30827,48200,2219,50419,8592
2019,Nordeste,PI,Piauí,Caridade do Piauí,3538,1606,7513,26854,39510,1968,41478,8186
2019,Nordeste,PI,Piauí,Castelo do Piauí,14612,10772,48888,92220,166493,11765,178258,9041
2019,Nordeste,PI,Piauí,Caxingó,3924,1423,9418,30764,45530,1917,47447,8748
2019,Nordeste,PI,Piauí,Cocal,19455,7699,66925,126979,221058,13114,234172,8427
2019,Nordeste,PI,Piauí,Cocal de Telha,1921,1309,10170,28382,41783,1847,43630,8920
2019,Nordeste,PI,Piauí,Cocal dos Alves,5194,1715,11206,30211,48326,2357,50683,8237
2019,Nordeste,PI,Piauí,Coivaras,2516,1039,6543,22590,32688,1130,33818,8412
2019,Nordeste,PI,Piauí,Colônia do Gurguéia,3285,2278,19689,31153,56405,4322,60728,9366
2019,Nordeste,PI,Piauí,Colônia do Piauí,4407,2034,11951,36451,54843,2838,57681,7534
2019,Nordeste,PI,Piauí,Conceição do Canindé,11537,1976,10389,24182,48083,2678,50761,10569
2019,Nordeste,PI,Piauí,Coronel José Dias,2697,1582,8212,24294,36785,2280,39066,8344
2019,Nordeste,PI,Piauí,Corrente,71477,17193,192210,123795,404675,45557,450232,16898
2019,Nordeste,PI,Piauí,Cristalândia do Piauí,10499,1570,11322,38473,61864,2762,64626,7792
2019,Nordeste,PI,Piauí,Cristino Castro,4030,5919,40836,51775,102561,8354,110914,10641
2019,Nordeste,PI,Piauí,Curimatá,9588,5410,34606,54599,104203,6699,110902,9738
2019,Nordeste,PI,Piauí,Currais,119998,6898,29542,27690,184129,15613,199742,40319
2019,Nordeste,PI,Piauí,Curralinhos,2620,788,5579,21405,30392,1159,31552,7101
2019,Nordeste,PI,Piauí,Curral Novo do Piauí,3018,10156,6158,28381,47712,10890,58602,10968
2019,Nordeste,PI,Piauí,Demerval Lobão,2203,52296,45347,66776,166622,22070,188692,13657
2019,Nordeste,PI,Piauí,Dirceu Arcoverde,3701,1795,13311,36397,55205,2684,57889,8257
2019,Nordeste,PI,Piauí,Dom Expedito Lopes,6266,3584,28563,31754,70168,7150,77318,11199
2019,Nordeste,PI,Piauí,Domingos Mourão,3512,1117,6932,22731,34293,1300,35593,8173
2019,Nordeste,PI,Piauí,Dom Inocêncio,6329,1447,11487,42619,61881,4068,65949,6901
2019,Nordeste,PI,Piauí,Elesbão Veloso,12148,6737,52765,68866,140516,10506,151022,10343
2019,Nordeste,PI,Piauí,Eliseu Martins,2985,3333,15814,24127,46259,3975,50233,10220
2019,Nordeste,PI,Piauí,Esperantina,10313,22214,156590,187343,376460,30726,407186,10247
2019,Nordeste,PI,Piauí,Fartura do Piauí,2829,902,6598,27941,38270,1139,39410,7426
2019,Nordeste,PI,Piauí,Flores do Piauí,3667,2127,8389,24347,38529,1515,40044,8972
2019,Nordeste,PI,Piauí,Floresta do Piauí,1596,579,4562,14313,21050,973,22023,8609
2019,Nordeste,PI,Piauí,Floriano,15045,92776,659438,282309,1049568,149327,1198895,20003
2019,Nordeste,PI,Piauí,Francinópolis,2557,1628,8384,25366,37935,1859,39794,7441
2019,Nordeste,PI,Piauí,Francisco Ayres,4590,1484,7814,22924,36812,1559,38371,8825
2019,Nordeste,PI,Piauí,Francisco Macedo,1477,4785,6832,18025,31118,1046,32164,10102
2019,Nordeste,PI,Piauí,Francisco Santos,6565,3325,21465,41110,72465,4866,77331,8298
2019,Nordeste,PI,Piauí,Fronteiras,11108,5905,32082,56335,105430,5861,111291,9573
2019,Nordeste,PI,Piauí,Geminiano,8334,3555,9458,25419,46765,3166,49930,9175
2019,Nordeste,PI,Piauí,Gilbués,121552,9123,52139,54460,237275,21124,258399,24172
2019,Nordeste,PI,Piauí,Guadalupe,143824,316493,51086,54954,566357,18033,584389,55661
2019,Nordeste,PI,Piauí,Guaribas,2264,1117,5951,23422,32753,1069,33822,7414
2019,Nordeste,PI,Piauí,Hugo Napoleão,1583,1305,6113,19717,28717,1291,30008,7740
2019,Nordeste,PI,Piauí,Ilha Grande,11530,2845,13115,45131,72621,3531,76153,8079
2019,Nordeste,PI,Piauí,Inhuma,16457,7210,39949,69310,132926,9585,142510,9310
2019,Nordeste,PI,Piauí,Ipiranga do Piauí,5107,3208,17846,44613,70774,4515,75289,7674
2019,Nordeste,PI,Piauí,Isaías Coelho,6906,1995,14385,40619,63905,3304,67209,7862
2019,Nordeste,PI,Piauí,Itainópolis,16058,3723,20578,52940,93299,4674,97973,8497
2019,Nordeste,PI,Piauí,Itaueira,10604,4396,36750,57616,109366,7350,116716,10592
2019,Nordeste,PI,Piauí,Jacobina do Piauí,7267,2795,11643,28346,50051,2917,52968,9226
2019,Nordeste,PI,Piauí,Jaicós,20595,6696,48195,90067,165552,10627,176179,9222
2019,Nordeste,PI,Piauí,Jardim do Mulato,2569,976,5159,21571,30276,1054,31330,6956
2019,Nordeste,PI,Piauí,Jatobá do Piauí,7707,1500,7703,26258,43168,1810,44977,9245
2019,Nordeste,PI,Piauí,Jerumenha,10863,1875,10911,24897,48546,2510,51056,11468
2019,Nordeste,PI,Piauí,João Costa,4480,27133,4660,17515,53787,1301,55088,18314
2019,Nordeste,PI,Piauí,Joaquim Pires,7855,3438,22449,65527,99269,4846,104115,7253
2019,Nordeste,PI,Piauí,Joca Marques,2995,1108,7631,27810,39544,1745,41290,7586
2019,Nordeste,PI,Piauí,José de Freitas,28362,18700,112744,186041,345847,23606,369453,9423
2019,Nordeste,PI,Piauí,Juazeiro do Piauí,3845,3805,10798,28817,47264,2206,49470,9031
2019,Nordeste,PI,Piauí,Júlio Borges,5338,12826,10840,30698,59702,1828,61530,10935
2019,Nordeste,PI,Piauí,Jurema,2001,2985,7642,26761,39389,1379,40768,8559
2019,Nordeste,PI,Piauí,Lagoinha do Piauí,849,845,6122,16120,23937,707,24643,8662
2019,Nordeste,PI,Piauí,Lagoa Alegre,3652,2357,14835,42978,63822,3034,66857,7827
2019,Nordeste,PI,Piauí,Lagoa do Barro do Piauí,2804,217636,55034,26982,302456,143183,445639,95733
2019,Nordeste,PI,Piauí,Lagoa de São Francisco,2659,1475,9226,35388,48748,1545,50293,7442
2019,Nordeste,PI,Piauí,Lagoa do Piauí,3175,7830,17494,21292,49791,4652,54443,13397
2019,Nordeste,PI,Piauí,Lagoa do Sítio,8029,1473,7101,24967,41569,1748,43317,8367
2019,Nordeste,PI,Piauí,Landri Sales,24354,3878,16019,27842,72093,4970,77063,14554
2019,Nordeste,PI,Piauí,Luís Correia,29334,18735,115650,144949,308669,24249,332918,10983
2019,Nordeste,PI,Piauí,Luzilândia,12640,8656,65364,117540,204201,12291,216492,8495
2019,Nordeste,PI,Piauí,Madeiro,3747,1441,10172,40573,55933,1869,57802,6956
2019,Nordeste,PI,Piauí,Manoel Emídio,4433,2051,13319,28302,48105,2887,50992,9533
2019,Nordeste,PI,Piauí,Marcolândia,3617,13526,23412,41030,81586,5958,87544,10309
2019,Nordeste,PI,Piauí,Marcos Parente,3105,2236,13325,23389,42054,2930,44984,9889
2019,Nordeste,PI,Piauí,Massapê do Piauí,2663,1521,8302,31798,44284,1478,45762,7105
2019,Nordeste,PI,Piauí,Matias Olímpio,4114,3365,19762,52326,79567,3865,83432,7629
2019,Nordeste,PI,Piauí,Miguel Alves,15646,8729,59849,163701,247926,12149,260075,7704
2019,Nordeste,PI,Piauí,Miguel Leão,562,1556,3339,10455,15911,947,16858,13530
2019,Nordeste,PI,Piauí,Milton Brandão,4049,1235,9531,33362,48176,1883,50060,7570
2019,Nordeste,PI,Piauí,Monsenhor Gil,4335,5091,28052,47596,85075,6995,92069,8715
2019,Nordeste,PI,Piauí,Monsenhor Hipólito,7479,2453,15613,37439,62983,3610,66593,8594
2019,Nordeste,PI,Piauí,Monte Alegre do Piauí,61336,5758,33260,56708,157061,11751,168812,15906
2019,Nordeste,PI,Piauí,Morro Cabeça no Tempo,4215,826,4283,23584,32908,959,33867,7473
2019,Nordeste,PI,Piauí,Morro do Chapéu do Piauí,2985,2616,10054,34718,50374,1919,52292,7695
2019,Nordeste,PI,Piauí,Murici dos Portelas,5239,1823,11386,45790,64238,2252,66490,7259
2019,Nordeste,PI,Piauí,Nazaré do Piauí,3653,2219,14259,36519,56651,3431,60082,8187
2019,Nordeste,PI,Piauí,Nazária,6085,7584,18916,45083,77669,6523,84192,9824
2019,Nordeste,PI,Piauí,Nossa Senhora de Nazaré,3664,1087,7342,26446,38539,1218,39757,8164
2019,Nordeste,PI,Piauí,Nossa Senhora dos Remédios,3542,2262,13816,48927,68546,2430,70976,8166
2019,Nordeste,PI,Piauí,Novo Oriente do Piauí,3250,2115,11387,30919,47671,2363,50034,7621
2019,Nordeste,PI,Piauí,Novo Santo Antônio,2893,657,5098,15888,24536,1034,25570,8549
2019,Nordeste,PI,Piauí,Oeiras,11649,31226,223846,165077,431797,50079,481876,13013
2019,Nordeste,PI,Piauí,Olho D'Água do Piauí,5226,779,3468,13240,22713,832,23544,9575
2019,Nordeste,PI,Piauí,Padre Marcos,4223,3620,17392,33680,58914,3662,62577,9111
2019,Nordeste,PI,Piauí,Paes Landim,3258,1784,10253,23993,39288,2198,41486,10047
2019,Nordeste,PI,Piauí,Pajeú do Piauí,9497,1166,7207,18993,36863,1827,38690,11416
2019,Nordeste,PI,Piauí,Palmeira do Piauí,43151,3130,12634,23633,82548,5928,88477,17544
2019,Nordeste,PI,Piauí,Palmeirais,12788,5013,23403,68462,109665,5792,115457,7941
2019,Nordeste,PI,Piauí,Paquetá,4665,1134,6107,22125,34032,1383,35415,8977
2019,Nordeste,PI,Piauí,Parnaguá,17395,3157,18173,52491,91215,4959,96175,8912
2019,Nordeste,PI,Piauí,Parnaíba,70295,237755,1304450,709565,2322065,303488,2625553,17152
2019,Nordeste,PI,Piauí,Passagem Franca do Piauí,4441,1984,7898,22193,36517,1710,38226,8863
2019,Nordeste,PI,Piauí,Patos do Piauí,6067,2126,10625,31260,50078,2486,52564,8223
2019,Nordeste,PI,Piauí,Pau D'Arco do Piauí,2931,1034,5062,19124,28151,1289,29440,7278
2019,Nordeste,PI,Piauí,Paulistana,7884,9804,89420,96128,203236,18125,221361,10786
2019,Nordeste,PI,Piauí,Pavussu,3331,1180,6583,19043,30137,1321,31459,8556
2019,Nordeste,PI,Piauí,Pedro II,9515,14177,117980,179388,321060,22420,343480,8866
2019,Nordeste,PI,Piauí,Pedro Laurentino,2507,666,5132,15064,23369,1028,24398,9620
2019,Nordeste,PI,Piauí,Nova Santa Rita,3695,1352,7572,24107,36726,2296,39022,8921
2019,Nordeste,PI,Piauí,Picos,28419,133290,922330,384584,1468623,199865,1668488,21330
2019,Nordeste,PI,Piauí,Pimenteiras,17185,4095,17931,54585,93796,4274,98070,8087
2019,Nordeste,PI,Piauí,Pio IX,36041,6952,43461,85019,171472,10441,181913,9873
2019,Nordeste,PI,Piauí,Piracuruca,19690,21327,117325,132801,291143,22971,314114,10910
2019,Nordeste,PI,Piauí,Piripiri,14535,56165,338425,293024,702149,72949,775097,12160
2019,Nordeste,PI,Piauí,Porto,4071,3320,20247,61579,89217,3837,93054,7404
2019,Nordeste,PI,Piauí,Porto Alegre do Piauí,2202,760,4683,16476,24122,947,25069,9251
2019,Nordeste,PI,Piauí,Prata do Piauí,1054,1097,5888,15923,23961,1165,25126,7974
2019,Nordeste,PI,Piauí,Queimada Nova,4117,2532,30855,42267,79771,8926,88698,9864
2019,Nordeste,PI,Piauí,Redenção do Gurguéia,8371,2275,19765,44184,74595,4536,79130,9015
2019,Nordeste,PI,Piauí,Regeneração,31079,6804,45157,83241,166281,9257,175538,9764
2019,Nordeste,PI,Piauí,Riacho Frio,6644,1303,6021,25121,39088,1362,40450,9381
2019,Nordeste,PI,Piauí,Ribeira do Piauí,3233,190923,5867,25219,225242,1622,226864,50673
2019,Nordeste,PI,Piauí,Ribeiro Gonçalves,197423,13057,44405,38760,293645,23621,317266,43218
2019,Nordeste,PI,Piauí,Rio Grande do Piauí,4053,2434,13026,31783,51297,2605,53902,8380
2019,Nordeste,PI,Piauí,Santa Cruz do Piauí,3667,2209,16078,31189,53143,3203,56346,9030
2019,Nordeste,PI,Piauí,Santa Cruz dos Milagres,5817,965,7193,21642,35617,1619,37236,9265
2019,Nordeste,PI,Piauí,Santa Filomena,179603,19192,54355,35026,288176,25951,314127,50236
2019,Nordeste,PI,Piauí,Santa Luz,10869,2257,9821,27688,50635,2635,53270,9090
2019,Nordeste,PI,Piauí,Santana do Piauí,3181,1520,7072,22846,34620,1375,35995,7768
2019,Nordeste,PI,Piauí,Santa Rosa do Piauí,2776,2454,9624,24558,39412,2338,41750,7942
2019,Nordeste,PI,Piauí,Santo Antônio de Lisboa,6615,6352,14287,29793,57047,7083,64131,9997
2019,Nordeste,PI,Piauí,Santo Antônio dos Milagres,364,587,2310,11867,15127,347,15474,7161
2019,Nordeste,PI,Piauí,Santo Inácio do Piauí,2895,1340,7436,20490,32161,1477,33638,8857
2019,Nordeste,PI,Piauí,São Braz do Piauí,2223,1161,6618,22877,32878,1027,33905,7623
2019,Nordeste,PI,Piauí,São Félix do Piauí,2491,1251,6453,17643,27838,1367,29205,9927
2019,Nordeste,PI,Piauí,São Francisco de Assis do Piauí,3270,1758,10170,30014,45212,2822,48034,8346
2019,Nordeste,PI,Piauí,São Francisco do Piauí,3990,1755,10524,34282,50551,2118,52669,8200
2019,Nordeste,PI,Piauí,São Gonçalo do Gurguéia,5254,1044,8484,19173,33955,14062,48017,15790
2019,Nordeste,PI,Piauí,São Gonçalo do Piauí,7170,1909,9546,24327,42952,2153,45105,8994
2019,Nordeste,PI,Piauí,São João da Canabrava,5116,1599,9009,23622,39346,2043,41389,8982
2019,Nordeste,PI,Piauí,São João da Fronteira,2134,1316,12467,31188,47106,2487,49592,8208
2019,Nordeste,PI,Piauí,São João da Serra,5099,2056,11451,31937,50543,2082,52625,8572
2019,Nordeste,PI,Piauí,São João da Varjota,1463,953,5136,22837,30388,1028,31417,6491
2019,Nordeste,PI,Piauí,São João do Arraial,2337,1438,11920,38468,54164,2196,56360,7055
2019,Nordeste,PI,Piauí,São João do Piauí,6999,90630,115659,100045,313333,28538,341871,16595
2019,Nordeste,PI,Piauí,São José do Divino,9542,1659,10209,26641,48051,2516,50567,9459
2019,Nordeste,PI,Piauí,São José do Peixe,3380,1381,7547,22174,34483,1469,35952,9600
2019,Nordeste,PI,Piauí,São José do Piauí,9553,2511,13615,31927,57606,3449,61055,9106
2019,Nordeste,PI,Piauí,São Julião,3666,2236,13069,29349,48321,2901,51222,8050
2019,Nordeste,PI,Piauí,São Lourenço do Piauí,2232,1191,7085,23929,34437,1262,35698,7806
2019,Nordeste,PI,Piauí,São Luis do Piauí,2073,766,3809,14463,21112,724,21836,8259
2019,Nordeste,PI,Piauí,São Miguel da Baixa Grande,1449,732,5100,15124,22405,994,23399,9543
2019,Nordeste,PI,Piauí,São Miguel do Fidalgo,1903,687,5044,16771,24406,971,25377,8350
2019,Nordeste,PI,Piauí,São Miguel do Tapuio,11935,7746,29447,85088,134217,5733,139950,7924
2019,Nordeste,PI,Piauí,São Pedro do Piauí,7224,5136,30770,66111,109241,6128,115369,8073
2019,Nordeste,PI,Piauí,São Raimundo Nonato,7160,31991,238975,166435,444561,48859,493420,14215
2019,Nordeste,PI,Piauí,Sebastião Barros,9084,929,5298,21869,37180,1268,38448,11083
2019,Nordeste,PI,Piauí,Sebastião Leal,53016,4927,16299,25195,99437,7973,107410,25014
2019,Nordeste,PI,Piauí,Sigefredo Pacheco,4159,1745,14372,46351,66626,2692,69317,6903
2019,Nordeste,PI,Piauí,Simões,11031,124574,34693,75316,245615,8684,254299,17378
2019,Nordeste,PI,Piauí,Simplício Mendes,12397,33161,56993,63382,165933,13087,179019,14084
2019,Nordeste,PI,Piauí,Socorro do Piauí,2430,1176,7281,23017,33903,1555,35459,7761
2019,Nordeste,PI,Piauí,Sussuapara,11072,2929,15738,31848,61587,3977,65564,9742
2019,Nordeste,PI,Piauí,Tamboril do Piauí,1971,728,4951,17270,24920,887,25807,8841
2019,Nordeste,PI,Piauí,Tanque do Piauí,4896,902,5288,16371,27457,1171,28628,10354
2019,Nordeste,PI,Piauí,Teresina,50390,2899338,11645449,4381985,18977162,3030320,22007482,25447
2019,Nordeste,PI,Piauí,União,36662,20946,110889,206125,374622,24095,398717,8963
2019,Nordeste,PI,Piauí,Uruçuí,441492,258821,411526,117091,1228930,238307,1467236,68060
2019,Nordeste,PI,Piauí,Valença do Piauí,21023,14944,108998,92582,237547,22357,259904,12425
2019,Nordeste,PI,Piauí,Várzea Branca,2552,1124,7122,26648,37446,1366,38812,7846
2019,Nordeste,PI,Piauí,Várzea Grande,2174,1508,8542,21443,33667,1782,35449,8073
2019,Nordeste,PI,Piauí,Vera Mendes,2775,786,6000,16108,25670,1344,27014,8779
2019,Nordeste,PI,Piauí,Vila Nova do Piauí,2588,982,8360,16313,28243,2152,30395,10231
2019,Nordeste,PI,Piauí,Wall Ferraz,2467,1226,6641,22095,32428,1403,33832,7582
2019,Nordeste,CE,Ceará,Abaiara,11290,2623,26961,48657,89531,4929,94460,8048
2019,Nordeste,CE,Ceará,Acarape,6205,19678,45291,61900,133074,9335,142409,9539
2019,Nordeste,CE,Ceará,Acaraú,77938,83661,248725,235658,645983,62027,708010,11303
2019,Nordeste,CE,Ceará,Acopiara,56690,20860,167359,181105,426014,36548,462562,8523
2019,Nordeste,CE,Ceará,Aiuaba,20963,3346,32571,67774,124654,4728,129382,7436
2019,Nordeste,CE,Ceará,Alcântaras,6176,5098,21997,45633,78905,2758,81663,6971
2019,Nordeste,CE,Ceará,Altaneira,4191,2090,15976,33836,56093,2326,58420,7701
2019,Nordeste,CE,Ceará,Alto Santo,44183,9646,53614,64840,172283,10615,182898,10667
2019,Nordeste,CE,Ceará,Amontada,36080,153193,128059,168916,486248,30422,516670,11891
2019,Nordeste,CE,Ceará,Antonina do Norte,2385,2578,24098,31261,60323,4083,64406,8759
2019,Nordeste,CE,Ceará,Apuiarés,9327,9716,33599,54969,107611,6260,113872,7799
2019,Nordeste,CE,Ceará,Aquiraz,80318,546547,1142904,357205,2126974,505171,2632144,32791
2019,Nordeste,CE,Ceará,Aracati,122321,284393,597992,268430,1273136,133236,1406372,18866
2019,Nordeste,CE,Ceará,Aracoiaba,26681,8507,77574,105235,217997,11874,229871,8685
2019,Nordeste,CE,Ceará,Ararendá,8028,6563,22683,44153,81427,3305,84732,7749
2019,Nordeste,CE,Ceará,Araripe,19431,6178,44715,92915,163239,6814,170052,7873
2019,Nordeste,CE,Ceará,Aratuba,40409,3338,27388,50429,121564,3908,125472,10591
2019,Nordeste,CE,Ceará,Arneiroz,8543,1747,15513,30198,56001,2791,58792,7499
2019,Nordeste,CE,Ceará,Assaré,20164,6278,73153,85550,185145,11430,196575,8395
2019,Nordeste,CE,Ceará,Aurora,18308,7906,79189,90513,195916,13725,209641,8503
2019,Nordeste,CE,Ceará,Baixio,6326,1812,14163,31009,53311,2103,55414,8813
2019,Nordeste,CE,Ceará,Banabuiú,32877,15410,52379,72850,173515,10000,183515,10085
2019,Nordeste,CE,Ceará,Barbalha,107360,120442,480480,243916,952197,105121,1057319,17396
2019,Nordeste,CE,Ceará,Barreira,16154,10009,62666,83639,172467,10901,183368,8177
2019,Nordeste,CE,Ceará,Barro,22687,9340,67938,83741,183706,10722,194427,8573
2019,Nordeste,CE,Ceará,Barroquinha,12175,4497,29662,59542,105875,4202,110078,7330
2019,Nordeste,CE,Ceará,Baturité,26955,16487,190247,133036,366725,24038,390763,10930
2019,Nordeste,CE,Ceará,Beberibe,340625,68765,221767,207229,838386,35463,873849,16311
2019,Nordeste,CE,Ceará,Bela Cruz,41902,11658,78797,122857,255214,12923,268137,8227
2019,Nordeste,CE,Ceará,Boa Viagem,35565,29677,179260,195720,440223,29500,469723,8624
2019,Nordeste,CE,Ceará,Brejo Santo,43084,73226,287272,215410,618992,58373,677365,13691
2019,Nordeste,CE,Ceará,Camocim,85386,91648,274183,219716,670932,47886,718819,11291
2019,Nordeste,CE,Ceará,Campos Sales,37740,8626,109273,96370,252009,15492,267501,9754
2019,Nordeste,CE,Ceará,Canindé,43750,64773,416814,304601,829939,58946,888885,11544
2019,Nordeste,CE,Ceará,Capistrano,25248,4305,44936,73867,148356,6552,154909,8733
2019,Nordeste,CE,Ceará,Caridade,25515,5545,40431,77467,148958,5561,154519,6853
2019,Nordeste,CE,Ceará,Cariré,36413,5893,43057,70707,156070,7377,163447,8860
2019,Nordeste,CE,Ceará,Caririaçu,34755,4874,61024,100979,201632,8337,209969,7787
2019,Nordeste,CE,Ceará,Cariús,27869,4709,38920,66627,138125,6414,144539,7730
2019,Nordeste,CE,Ceará,Carnaubal,12906,5211,37866,69544,125527,5773,131300,7458
2019,Nordeste,CE,Ceará,Cascavel,125273,101107,355595,260947,842923,76690,919612,12818
2019,Nordeste,CE,Ceará,Catarina,8482,3182,30456,72200,114320,4653,118973,5748
2019,Nordeste,CE,Ceará,Catunda,26061,3129,30425,49859,109475,3607,113083,10934
2019,Nordeste,CE,Ceará,Caucaia,46686,1812547,2810909,1199678,5869821,1046064,6915884,19136
2019,Nordeste,CE,Ceará,Cedro,21588,8918,72149,92479,195134,10553,205687,8048
2019,Nordeste,CE,Ceará,Chaval,3959,3509,30974,52616,91058,4416,95474,7305
2019,Nordeste,CE,Ceará,Choró,8947,5069,52373,51969,118359,6194,124553,9212
2019,Nordeste,CE,Ceará,Chorozinho,14277,14604,103554,78579,211013,76647,287660,14196
2019,Nordeste,CE,Ceará,Coreaú,15046,7079,57791,87215,167131,8781,175912,7603
2019,Nordeste,CE,Ceará,Crateús,74682,51540,401374,268229,795824,56274,852098,11350
2019,Nordeste,CE,Ceará,Crato,44539,202236,863161,474452,1584388,175118,1759506,13317
2019,Nordeste,CE,Ceará,Croatá,53371,5093,41555,73234,173253,6043,179296,9926
2019,Nordeste,CE,Ceará,Cruz,16405,11816,131822,103314,263357,22341,285697,11508
2019,Nordeste,CE,Ceará,Deputado Irapuan Pinheiro,7955,1756,22201,38745,70656,2901,73557,7642
2019,Nordeste,CE,Ceará,Ereré,9734,1733,13783,30080,55330,2099,57429,7978
2019,Nordeste,CE,Ceará,Eusébio,19937,957417,1234825,306759,2518938,669359,3188297,59463
2019,Nordeste,CE,Ceará,Farias Brito,40475,5267,54826,79804,180372,8081,188454,9689
2019,Nordeste,CE,Ceará,Forquilha,17968,29094,71262,90052,208376,17664,226039,9334
2019,Nordeste,CE,Ceará,Fortaleza,85752,7859279,39804710,9704381,57454123,9947307,67401430,25250
2019,Nordeste,CE,Ceará,Fortim,28011,15626,69717,66357,179712,25646,205358,12461
2019,Nordeste,CE,Ceará,Frecheirinha,7020,95001,74356,62464,238841,29542,268383,19072
2019,Nordeste,CE,Ceará,General Sampaio,10426,2105,18782,34767,66081,3522,69603,9137
2019,Nordeste,CE,Ceará,Graça,8021,4105,28708,61029,101863,4078,105941,7358
2019,Nordeste,CE,Ceará,Granja,47083,11694,123073,193419,375268,19484,394753,7210
